,claim,label
2971,Social media posts share hoax that South Koreaâ€™s Covid-19 frontline workers are paid $13 daily wage,0
2970,"In the US, a nurse died after being vaccinated against COVID-18",0
2969,The nurse who fainted after receiving the vaccine has died,0
2968,"Photographs that circulated in mid-December 2020 showed U.S. House Speaker Nancy Pelosi, a Democrat from California, receiving her COVID-19 vaccination with a needle that was still sealed with its orange cap.",0
2967,the image shows House Speaker Nancy Pelosi didnâ€™t actually receive the COVID-19 vaccine because the orange cap remained on the needle,0
2966,Cap on when Nancy Pelosi got Covid-19 vaccine,0
2965,Today I proved in Parliament how massive government testing of coronavirus is absurd.,0
2964,"Tiffany Dover, a nurse vaccinated against COVID-19, has died.",0
2963,China will not use CoronaVac,0
2961,Hospitals closed when the first COVID-19 vaccinations started eating other patients,0
2960,"Tiffany Dover, a nurse vaccinated against COVID-19, has died.",0
2959,"Tiffany Dover, a nurse vaccinated against COVID-19, has died.",0
2957,Photo of the Pfizerâ€™s COVID-19 vaccine (vaporizer cartridge) which is made in China,0
2956,"This video of an empty hospital shows that we are being lied to about the seriousness of Covid-19 in order to ""re-define us"" and make us accept the vaccine",0
3266,New Zealands government passed legislation that revoked residents human right to grow food.,0
4639,The spread of Covid-19 is thought to have originated from flu vaccines contaminated with the new coronavirus.,0
3267,Video shows mass gathering at a railway station despite coronavirus pandemic.,0
3269,"In an interview with Fox News, White House Press Secretary Kayleigh McEnany said that COVID-19 guidelines are â€œOrwellian.â€",0
3620,President Donald Trump blamed his positive COVID-19 test on Navajo Nation Vice President Myron Lizer,0
3619,"the image shows a 2013 tweet from President Donald Trump saying, ""I will never contract coronavirus and be admitted to Walter Reed Military Medical Center!""",0
3618,"The Ipsos Mori company produces tests for Covid-19, and its name in Polish is ""they will die""",0
3617,Jair Renan Bolsonaro took office at the Secretary of Culture,0
3616,"The online image declared that â€œTrump said: Doctors have never seen a person like me that can kill the new coronavirus so quickly. They checked my DNA and found that it is not DNA, but USAâ€?",0
3615,"Photos of ministers and DPR members who are not claimed to be taken during the ratification of the Job Creation Bill on October 5, 2020",0
3614,A 6-year-old girl died in Schweinfurt in Germany due to the use of the mask,0
3613,"""As we all learned in the pandemic, the private sector closes its doors when the population needs health care most""",0
3621,The claim that the video shows those who died from Covid-19 in Russia were loaded onto the truck,0
3611,Ecuador found the cure against the new coronavirus,0
3608,"The Rose Garden event with Judge Amy Coney Barrett ""was an outdoor event which all of our scientists regularly and routinely advised.""",0
3605,"The Obama administration ""left the strategic national stockpile empty.""",0
3604,"The online image declared that â€œTrump said: Doctors have never seen a person like me that can kill the new coronavirus so quickly. They checked my DNA and found that it is not DNA, but USAâ€?",0
3602,"The online image declared that â€œTrump said: Doctors have never seen a person like me that can kill the new coronavirus so quickly. They checked my DNA and found that it is not DNA, but USAâ€?",0
3601,No one died of COVID-19 in Ireland in August 2020.,0
3598,A video appeared on social media that supposedly shows the president ......,0
3597,The U.S. military is massively involved with the COVID-19 vaccine.,0
3596,"The online image declared that â€œTrump said: Doctors have never seen a person like me that can kill the new coronavirus so quickly. They checked my DNA and found that it is not DNA, but USAâ€?",0
3609,"The Obama administration ""left the strategic national stockpile empty.""",0
3595,"The photo that is claimed to be a photo of a student who died during the Job Creation Law demonstration in Lampung on October 7, 2020",0
3622,"In a publication on social media, a supposed quote by Prime Minister AntÃ³nio Costa stands out, in the form of ""breaking news"", about the Covid-19 pandemic. In the respective comments it is pointed out the lack of empathy or responsibility of the government official.",0
3626,Bikers gathered to pray for President Trumps health,0
3646,Women being kidnapped in Uttar Pradesh in broad daylight.,0
3645,A video shows a group of bikers praying for U.S. President Donald Trump at Walter Reed National Military Medical Center.,0
3644,U.S. President Donald Trump was carrying a concealed oxygen cylinder or concentrator when he boarded Marine One for a trip to Walter Reed Medical Center after testing positive for COVID-19.,0
3642,"In a publication on Twitter it is guaranteed that ""highly speculative"" amounts are paid to update the daily epidemiological bulletin on the new coronavirus in Portugal",0
3641,Two â€œDoomsday Planesâ€ took flight because of President Donald Trumpâ€™s COVID-19 diagnosis.,0
3640,People required to self-isolate will receive a support payment of Â£500 per week.,0
3639,"LOOK AT THAT BEAUTY OF A WRITTEN POEM FOR 2 CENTURIES: When the storm passes / And the roads soften / And let us be survivors / of a collective shipwreck. / With a tearful heart / and a blessed destiny / Let""s feel blessed / Just for being alive. [...] (K. O ""Meara - Poem written during the plague epidemic in 1",0
3638,Quarantine has been introduced in Ukrainian schools since October,0
3625,"The White House gift shop is selling a ""Trump Defeats COVID-19"" commemorative coin.",0
3637,"The Covid-19 epidemic is over in Belgium, the virus has lost its virulence, PCR tests are too sensitive ...",0
3635,"On Sept. 18, 2020, Twitter user @JohnCammo predicted that U.S. President Donald Trump would announce in October that he had tested positive for COVID-19.",0
3634,"As new restrictions are being put in place to curb the Covid-19 epidemic in France, an article shared thousands of times on Facebook since the beginning of October affirms that the mortality of the virus is largely overestimated in France, because, among others, doctors receive between 55 and 5,000 euros ""financial incentives"" to ""tick the Covid box"" in the event of a new death to be declared. This is 0, answer AFP representatives of doctors and the Ministry of Health.",0
3633,Video shows woman beaten up in Uttar Pradesh for drinking water from a public well,0
3632,Comorbidity data from an Australian Department of Health report shows there are far fewer coronavirus-related deaths than those reported in official figures.,0
3631,A cyclist in Denpasar died from wearing a mask,0
3630,BPJS Health participant families will receive BLT of IDR 4 million per person,0
3629,The photo claimed to be a photo of an armed PKI member,0
3628,"""Donald Trump positive for coronavirus, another correct prediction of the Simpsons?""",0
3636,"U.S. Democratic presidential candidate Joe Biden said that Americans were able to stay home during the COVID-19 pandemic because ""some Black woman was able to stack the grocery shelf.""",0
3647,Paraguay will buy a vaccine for covid-19 or coronavirus banned by Donald Trump,0
3593,"President Donald Trump once said, ""The coronavirus. This is their new hoax.""",0
3591,China Seeks Courtâ€™s Approval To Kill 20000 Coronavirus,0
3553,He [Alexandre Kalil] gave an interview saying that he would place 7 thousand respirators in Belo Horizonte. Did not put,0
3552,The number of deaths and contagion [of Covid-19] was lower here in Belo Horizonte [in comparison with other capitals],0
3549,A photo proves that Spanish health centers leave their patient care phones off the hook,0
3548,"Then, the long-awaited meta-analysis arrived! The work of Yale University - USA, by PhD Dr Harvey Risch concludes that the use of Hydroxychloroquine is safe, in addition to being effective in reducing infection, hospitalization and death. Do you know what that means? That together with more than 111 observational works, this work gives the much-needed level of evidence 1 for treatment of COVID-19 (with recommendation A)!",0
3544,Australian stateâ€™s suicide rate for the month September 2020 is the same suicide rate for the whole of 2019,0
3543,Assembly video for the media about the Covid-19 in Germany.,0
3541,DACA changes have been delayed by the Covid-19 pandemic,0
3539,Four children have died in Germany from wearing a mask,0
3554,"SÃ£o Paulo has 24,000 stacked coffins",0
3538,COVID-19 is a type of flu and is not a pandemic; PCR tests are up to 94% 0 positive; Only 98 COVID-19 related deaths have been reported in Ireland.,0
3536,Authorities have announced that the Covid-19 vaccine will be available in Myanmar by the end of 2020,0
3534,DACA changes have been delayed by the Covid-19 pandemic,0
3532,Donald Trump died of Covid-19,0
3531,They shoot in Amsterdam a manipulated report to make believe that the Dutch often wear a mask on the street,0
3530,"Says Biden ""called me xenophobic and racist"" over a restriction on travel from China.",0
3529,Comparison between deaths from covid-19 and for other reasons in Uruguay,0
3528,Canada is building confinement camps,0
3527,"""We had the greatest economy in the history of our country last year.""",0
3537,0 claim circulates on Facebook that authorities announced Myanmar will acquire Covid-19 medication and vaccine before end of 2020,0
